,u,g,r,i,z,class,redshift
33098,19.00478,17.08853,16.35659,16.09618,15.948089999999999,0.0,9.948915e-05
33099,18.80725,16.97961,16.16795,15.858379999999999,15.72158,0.0,7.796255e-06
33109,18.418129999999998,17.14714,16.54624,16.17933,15.963029999999998,1.0,0.07488796
33111,19.236439999999998,17.538729999999997,16.70231,16.28835,15.995320000000001,1.0,0.06629554
33131,18.44666,16.89145,16.34005,16.16522,16.10155,0.0,7.260835999999999e-05
33135,18.71859,17.07215,16.412979999999997,16.160020000000003,16.03739,0.0,5.3164609999999996e-05
33139,19.23967,17.43433,16.57793,16.199279999999998,15.87936,1.0,0.05043672
33144,18.98405,17.7653,17.27573,16.984560000000002,16.8188,1.0,0.07367191
33148,18.70627,17.556279999999997,17.11479,16.960160000000002,16.88935,0.0,3.918038e-05
33188,19.18553,17.89592,17.3674,17.09807,16.82708,1.0,0.02943251
33212,18.6555,17.4183,16.87341,16.56159,16.2953,1.0,0.02718468
33218,18.54951,17.06339,16.36351,16.09131,15.926839999999999,0.0,1.248625e-05
33232,18.76272,17.59862,17.12262,16.79699,16.59091,1.0,0.05978777
33237,18.75602,17.38244,16.68204,16.28361,15.99335,1.0,0.07781825
33244,18.97786,17.16809,16.43811,16.169710000000002,15.990020000000001,0.0,8.003516e-05
33251,18.3004,16.84379,16.26255,15.90436,15.68883,1.0,0.07123496
33263,18.59914,17.06032,16.41421,16.12838,15.97621,0.0,0.0004404316
33272,19.04022,17.55584,16.73466,16.23424,15.90974,1.0,0.06973726
33274,18.2821,17.065820000000002,16.576610000000002,16.27884,16.06148,1.0,0.05373182
33279,18.74905,17.48689,16.99237,16.69503,16.46811,1.0,0.06553085
33280,18.31565,17.2566,16.84941,16.55611,16.391270000000002,1.0,0.06409673
33302,19.23185,17.69116,17.222170000000002,16.8749,16.71078,1.0,0.0703808
33325,18.953129999999998,17.54526,16.974439999999998,16.62717,16.47279,1.0,0.05894758
33370,18.58257,17.43171,16.88573,16.56577,16.33365,1.0,0.04036925
33384,19.03373,17.75948,17.347839999999998,17.08438,16.894579999999998,1.0,0.05954345
33385,18.878339999999998,17.19514,16.41348,16.04404,15.720839999999999,1.0,0.03964226
33397,18.397489999999998,17.40404,16.98939,16.77575,16.58756,1.0,0.019526599999999998
33408,18.64056,17.088420000000003,16.438660000000002,16.19978,16.06625,0.0,6.703746000000001e-05
33416,19.16556,17.34311,16.50457,16.107670000000002,15.817870000000001,1.0,0.04924212
33476,18.687839999999998,17.11809,16.39326,16.04616,15.77258,1.0,0.02983696
33501,18.24119,16.79062,16.20586,15.99996,15.90042,0.0,4.9417280000000004e-05
33526,18.22189,16.90527,16.36609,16.07604,15.839020000000001,1.0,0.05506248
33528,18.41648,16.89572,16.27637,16.035429999999998,15.93215,0.0,-1.606892e-05
33562,18.85187,17.33512,16.67039,16.40505,16.27264,0.0,-1.824431e-05
33577,18.27627,17.08426,16.59425,16.24236,16.06723,1.0,0.06774195
33591,19.01585,17.18279,16.3061,15.888029999999999,15.578320000000001,1.0,0.06731499
33602,18.394560000000002,17.2368,16.77029,16.488879999999998,16.32101,1.0,0.05200065
33609,18.55242,17.3849,16.95809,16.80886,16.734779999999997,0.0,-1.265962e-05
33629,19.24434,17.29186,16.34807,15.946129999999998,15.593420000000002,1.0,0.07685417
33631,19.210520000000002,17.63714,16.71066,16.1704,15.708070000000001,1.0,0.04843563
33641,18.42334,17.40602,17.08632,16.950979999999998,16.9099,0.0,0.00035828589999999994
33646,18.930229999999998,17.38586,16.629929999999998,16.21564,15.8968,1.0,0.07274254
33651,18.71426,17.46998,16.9883,16.679560000000002,16.46508,1.0,0.04404557
33652,18.373160000000002,17.06731,16.580370000000002,16.28818,16.0541,1.0,0.04389578
33653,18.84311,17.69829,17.22776,16.89819,16.72997,1.0,0.07722498
33666,18.58673,17.40343,16.94516,16.70187,16.51495,1.0,0.02595946
33677,18.65028,17.67429,17.34844,17.11175,16.98669,1.0,0.033807
33682,19.140420000000002,17.39412,16.601570000000002,16.20988,15.906229999999999,1.0,0.07742208
33689,18.637620000000002,17.23445,16.54265,16.113,15.854779999999998,1.0,0.0775878
33700,18.29891,17.37432,17.06097,16.9237,16.93386,0.0,0.0003239117
33713,18.63431,16.96889,16.32904,16.114539999999998,16.01991,0.0,6.258121999999999e-05
33722,18.16587,17.09403,16.67676,16.44368,16.25431,1.0,0.02231555
33732,18.77359,17.41522,16.740920000000003,16.3844,16.10172,1.0,0.05182807
33733,18.89078,17.74928,17.24051,16.89636,16.65457,1.0,0.0679547
33737,18.93196,17.50545,16.80754,16.5303,16.28025,1.0,0.02972656
33741,18.98979,17.68927,17.01716,16.60771,16.35588,1.0,0.05783951
33749,18.45453,17.40618,17.00605,16.863870000000002,16.782239999999998,0.0,0.00019598150000000003
33754,18.992620000000002,17.80473,17.327720000000003,17.056420000000003,16.84325,1.0,0.03202958
33758,18.27882,17.091160000000002,16.673820000000003,16.52374,16.47109,0.0,8.81425e-06
33777,18.8005,17.29622,16.77522,16.57684,16.50481,0.0,0.00023796319999999999
33779,18.35165,16.979229999999998,16.35961,16.11156,15.9784,0.0,0.00013167959999999999
33790,18.99502,17.34965,16.47339,15.97042,15.620510000000001,1.0,0.0777485
33812,18.50154,17.30258,16.851029999999998,16.686870000000003,16.64453,0.0,-2.683328e-05
33820,18.57253,17.546120000000002,17.06069,16.856279999999998,16.75345,1.0,0.0
33824,19.127779999999998,17.34155,16.52055,16.13131,15.831079999999998,1.0,0.04869805
33850,18.377010000000002,17.14936,16.61294,16.23563,16.06854,1.0,0.07574296
33851,18.869229999999998,17.541120000000003,16.831889999999998,16.43497,16.15506,1.0,0.040543300000000004
33860,19.11886,17.79583,17.24686,16.93028,16.67492,1.0,0.03269555
33863,18.889110000000002,17.55394,16.94555,16.61232,16.40663,1.0,0.03684707
33882,19.12184,17.84645,17.34969,17.0505,16.93083,1.0,0.07082117
33885,18.3418,16.95515,16.40951,16.24108,16.09945,0.0,5.08847e-06
33888,18.84694,17.60676,17.14312,16.891560000000002,16.6995,1.0,0.06115393
33892,18.32155,17.26322,16.88672,16.741310000000002,16.72021,0.0,0.0001539383
33901,18.81931,17.330170000000003,16.713639999999998,16.47935,16.3349,0.0,5.430869e-05
33924,18.55303,17.34252,16.90136,16.622529999999998,16.41904,1.0,0.04677644
33927,18.5605,17.22596,16.54125,16.14217,15.889339999999999,1.0,0.05789229
33936,18.35606,17.029239999999998,16.34119,15.9373,15.685070000000001,1.0,0.0629978
33938,18.70354,17.349420000000002,16.7493,16.4157,16.20317,1.0,0.04848243
33940,18.5304,17.345860000000002,16.91026,16.60233,16.47406,1.0,0.05572309
33946,18.61887,17.145220000000002,16.30048,16.196460000000002,15.69297,0.0,0.0002087882
33948,19.18518,17.28755,16.41747,15.996170000000001,15.67954,1.0,0.07346006
33953,18.87914,17.170170000000002,16.64012,16.466910000000002,16.23115,0.0,0.0001426025
33964,18.354589999999998,17.30049,16.77297,16.46219,16.207910000000002,1.0,0.03624211
33965,18.794929999999997,17.21586,16.39366,15.99825,15.699420000000002,1.0,0.07685
33973,18.95814,17.69043,17.173560000000002,16.950229999999998,16.83689,0.0,0.0006479963
33977,18.151,17.21792,16.631870000000003,16.16328,15.957820000000002,1.0,0.07747225
33992,18.58221,17.54963,17.18423,16.91435,16.736829999999998,1.0,0.04138379
33993,18.21688,17.02125,16.4633,16.118,15.90315,1.0,0.05902525
33997,18.56703,17.4847,17.07527,16.76906,16.61749,1.0,0.05082164
34002,18.67465,17.09701,16.335179999999998,15.922870000000001,15.629529999999999,1.0,0.07525469
34003,18.59233,17.19146,16.45414,16.05626,15.775720000000002,1.0,0.06249133
34006,18.97918,17.167189999999998,16.30247,15.9067,15.571829999999999,1.0,0.05231942
34012,18.84777,17.762539999999998,17.32469,17.06995,16.97488,1.0,0.06599665
34040,19.025760000000002,17.63479,16.95307,16.52761,16.223370000000003,1.0,0.0677701
34046,18.94993,17.59441,17.04511,16.690260000000002,16.48935,1.0,0.0
34064,19.00587,17.73687,17.0918,16.89621,16.75423,0.0,0.0002086635
34071,18.37169,17.00607,16.5495,16.35078,16.2419,0.0,0.0001732552
34095,18.5744,17.602999999999998,17.19517,17.038629999999998,16.9466,0.0,-3.2992329999999995e-05
34126,18.711679999999998,17.36445,16.73106,16.43883,16.210379999999997,1.0,0.03584347
34130,18.52492,17.31843,16.88381,16.56109,16.43204,1.0,0.06496087
34133,19.24404,17.49245,16.61929,16.17643,15.80645,1.0,0.05380394
34134,19.16359,17.6885,17.01699,16.655620000000003,16.426779999999997,1.0,0.03946108
34146,18.9668,17.67775,17.09285,16.73484,16.509870000000003,1.0,0.07658605
34149,18.79746,17.37789,16.71678,16.393079999999998,16.10608,1.0,0.04077721
34150,19.19611,17.8299,17.204729999999998,16.839979999999997,16.60035,1.0,0.06707706
34166,18.89057,17.54563,17.19218,16.93084,16.840020000000003,1.0,0.0720052
34167,19.15119,17.83614,17.11196,16.74915,16.50636,1.0,0.07232559
34181,18.99249,17.56295,16.952679999999997,16.59106,16.3744,1.0,0.07477497
34185,18.17543,17.08074,16.500770000000003,16.1901,15.902560000000001,1.0,0.02341247
34196,19.016270000000002,17.52808,16.84555,16.41964,16.178729999999998,1.0,0.05320643
34201,19.09394,17.65214,16.9936,16.68131,16.456770000000002,1.0,0.03564333
34205,18.27725,17.04805,16.43436,16.034129999999998,15.781229999999999,1.0,0.06693628
34208,18.69501,17.48875,17.0412,16.74606,16.59763,1.0,0.05967657
34211,19.10285,17.83426,17.215429999999998,16.85015,16.6231,1.0,0.05855372
34234,18.6097,17.28029,16.84081,16.80975,16.652420000000003,1.0,0.01325073
34241,18.35269,17.33677,16.985770000000002,16.79058,16.69722,1.0,0.03912569999999999
34258,18.470760000000002,17.20041,16.65312,16.384220000000003,16.16009,1.0,0.035885900000000005
34262,19.11296,17.70983,17.12155,16.833289999999998,16.57837,1.0,0.0290092
34284,18.65767,17.48441,16.96146,16.7325,16.48501,1.0,0.04041581
34286,18.98037,17.58215,17.250220000000002,17.086289999999998,16.91464,1.0,0.03001512
34296,18.30706,17.47465,17.14959,16.93553,16.83636,1.0,0.04107837
34306,18.23669,17.0666,16.63873,16.32394,16.11832,1.0,0.07787976
34333,18.46048,17.08064,16.48364,16.14715,15.940489999999999,1.0,0.06171568
34336,18.78581,17.39558,16.70996,16.29137,16.0526,1.0,0.07386333
34337,18.480439999999998,17.26861,16.75531,16.481939999999998,16.29815,1.0,0.03374102
34344,19.06513,17.75775,17.249589999999998,16.86195,16.66253,1.0,0.05987361
34345,18.530170000000002,17.368570000000002,17.07904,16.84796,16.70796,1.0,0.06460549
34349,19.02385,17.671310000000002,17.13261,16.82773,16.62324,1.0,0.06610872
34350,19.19821,17.42574,16.59071,16.228189999999998,15.94385,1.0,0.05855664
34368,18.231939999999998,17.110870000000002,16.72205,16.59358,16.52954,0.0,0.0003044179
34407,19.10697,17.27072,16.42267,16.01439,15.66956,1.0,0.06175217
34408,18.15385,17.07234,16.63597,16.45373,16.35545,0.0,0.0006962905000000001
34410,18.66275,17.35984,16.66605,16.21598,15.930579999999999,1.0,0.07016586
34418,18.96151,17.75814,17.21144,16.80561,16.55157,1.0,0.07149653
34421,18.659679999999998,17.53848,17.094479999999997,16.83755,16.63724,1.0,0.02616606
34433,19.11242,17.577379999999998,16.85495,16.46838,16.21604,1.0,0.07307899999999999
34445,18.67101,17.49742,17.08831,16.947429999999997,16.8938,0.0,0.00011700959999999999
34451,18.93715,17.52298,16.75916,16.27828,15.9947,1.0,0.0700587
34456,18.64351,17.4818,17.1432,16.99996,16.922179999999997,1.0,0.02310955
34464,18.46605,17.21165,16.7275,16.53267,16.4388,1.0,0.0
34473,19.178639999999998,17.703889999999998,16.982689999999998,16.60042,16.2969,1.0,0.07478318
34475,19.17895,17.79365,17.20177,16.992060000000002,16.89327,0.0,-3.284432e-05
34490,18.25969,17.233420000000002,16.90853,16.77559,16.77206,0.0,-8.20049e-06
34498,18.54346,17.24545,16.6639,16.29716,16.090970000000002,1.0,0.07420091
34506,19.15324,17.386570000000003,16.52931,16.13212,15.835970000000001,1.0,0.05163619
34507,19.19421,17.28805,16.530820000000002,16.27209,16.14709,0.0,0.0002131692
34510,18.413520000000002,17.38666,17.03492,16.85314,16.72002,1.0,0.01782378
34516,19.12892,17.21891,16.36363,15.94165,15.616179999999998,1.0,0.04486097
34526,18.302770000000002,17.23989,16.82111,16.665860000000002,16.575570000000003,0.0,1.4800429999999998e-05
34551,18.28696,17.48327,17.266460000000002,17.05852,16.94624,1.0,0.04647619
34552,18.84819,17.62114,17.08846,16.68486,16.489320000000003,1.0,0.07011191
34556,19.20205,17.50064,16.64943,16.23976,15.95924,1.0,0.07197382
34559,19.18037,17.62373,17.01098,16.76727,16.6303,0.0,4.5783180000000004e-05
34565,18.58983,17.08999,16.35014,15.89308,15.556779999999998,1.0,0.05357113
34570,18.9043,17.25943,16.76556,16.56979,16.44033,0.0,0.00018157029999999998
34575,18.70761,17.57255,17.03967,16.61636,16.45692,1.0,0.07173631
34582,18.93392,17.211470000000002,16.54141,16.17184,15.9277,1.0,0.07466751
34594,18.68245,16.97225,16.21486,15.87004,15.58124,1.0,0.02403057
34626,18.2965,17.37508,17.05033,16.907410000000002,16.8787,0.0,0.0007307814
34628,18.77611,17.387829999999997,16.64819,16.201420000000002,15.820889999999999,1.0,0.03521986
34629,18.78605,17.716379999999997,17.1673,16.804029999999997,16.64884,1.0,0.06124743
34645,18.66093,17.620739999999998,17.19999,16.94826,16.778589999999998,1.0,0.02793715
34648,19.069679999999998,16.97672,16.12925,15.79713,15.63745,0.0,1.3593099999999999e-05
34657,18.83679,17.0626,16.21651,15.82828,15.5736,1.0,0.06668596
34660,18.99636,17.57682,16.77489,16.325860000000002,15.97574,1.0,0.0
34673,18.38317,16.98081,16.34228,15.953370000000001,15.69655,1.0,0.07371238
34690,18.94598,17.26707,16.485960000000002,16.159689999999998,15.98055,0.0,-1.379151e-05
34704,18.43715,17.4688,17.06626,16.9037,16.83598,0.0,0.00023267279999999999
34706,18.49686,17.3759,16.990479999999998,16.7073,16.68616,1.0,0.07826972
34707,19.20468,17.53484,16.95349,16.74776,16.64469,0.0,0.0001416307
34715,19.10272,17.48079,16.647389999999998,16.189729999999997,15.82763,1.0,0.03927926
34730,18.22877,17.01604,16.39021,16.06285,15.81976,1.0,0.032138400000000004
34731,18.601470000000003,17.29202,16.786939999999998,16.58411,16.46823,0.0,0.00015859999999999998
34762,18.49304,17.20075,16.63261,16.31598,16.11017,1.0,0.04737121
34769,18.3041,16.94575,16.37051,16.02992,15.84157,1.0,0.05752413
34774,18.83835,17.33474,16.687170000000002,16.30819,16.07795,1.0,0.05923529
34780,19.04213,17.83023,17.347739999999998,17.07426,16.94718,1.0,0.06206582
34782,18.91315,17.5309,16.98911,16.839000000000002,16.7627,0.0,-2.999894e-05
34788,18.97731,17.09732,16.242539999999998,15.85431,15.54424,1.0,0.06857342
34791,18.73418,17.50159,17.0083,16.6986,16.49586,1.0,0.06190536
34800,19.0905,17.50656,16.83258,16.562,16.41263,0.0,1.152927e-06
34805,19.22559,17.70686,16.95789,16.496570000000002,16.18619,1.0,0.06586132
34806,18.825979999999998,17.589920000000003,17.29991,16.97915,16.83079,1.0,0.06908652
34815,18.90111,17.73165,17.18994,16.86042,16.6221,1.0,0.03322497
34850,19.13937,17.43601,16.54671,16.14912,15.84164,1.0,0.06242426
34859,19.24776,17.09169,16.208479999999998,15.89734,15.726120000000002,0.0,3.8259699999999996e-05
34877,19.06918,17.55085,16.81899,16.40454,16.11255,1.0,0.07618202
34881,18.996,17.5124,17.09917,16.860120000000002,16.80574,1.0,0.02200251
34882,19.096320000000002,17.80696,17.11735,16.711660000000002,16.465310000000002,1.0,0.07519199
34899,18.77338,17.534979999999997,17.06426,16.8882,16.81831,0.0,1.987689e-05
34904,19.01905,17.74449,17.05559,16.671110000000002,16.39536,1.0,0.07166029
34910,18.98688,17.39864,16.647779999999997,16.28396,16.02065,1.0,0.0374997
34913,18.53538,17.47587,17.03675,16.71477,16.59802,1.0,0.07245189999999999
34926,18.311510000000002,17.14392,16.75331,16.53432,16.385379999999998,1.0,0.02325277
34931,18.324170000000002,16.96344,16.304170000000003,15.90121,15.56923,1.0,0.04350556
34937,19.02892,17.44289,16.677020000000002,16.337870000000002,16.13448,0.0,0.0001278183
34941,18.63857,17.23771,16.765929999999997,16.49445,16.34693,1.0,0.05759332
34944,18.83032,17.46303,16.786920000000002,16.43956,16.207910000000002,1.0,0.07304156
34945,18.43534,17.06458,16.65239,16.39857,16.224870000000003,1.0,0.05169987
34947,19.08973,17.31691,16.511429999999997,16.1362,15.83596,1.0,0.05075099
34961,19.20265,17.431379999999997,16.535829999999997,16.08687,15.75353,1.0,0.04859036
34966,18.8552,17.69841,17.25339,17.0292,16.8434,1.0,0.02840798
34968,18.909660000000002,17.568070000000002,17.00133,16.71354,16.51235,1.0,0.04641214
34986,19.07771,17.60669,16.89518,16.49672,16.21268,1.0,0.07055719
34999,18.45638,17.28749,16.84277,16.56168,16.39031,1.0,0.05451704
35007,18.1757,16.76493,16.30709,16.02542,15.791220000000001,1.0,0.03672346
35036,19.07747,17.37428,16.634520000000002,16.27271,16.00986,1.0,0.03262154
35064,18.42636,17.285339999999998,16.83896,16.54082,16.39124,1.0,0.06049455
35066,18.63634,17.41575,17.02272,16.776989999999998,16.654429999999998,1.0,0.05038638
35093,19.15387,17.26517,16.37337,15.94716,15.618720000000001,1.0,0.05370988
35094,18.273889999999998,17.340529999999998,17.06519,16.95381,16.896720000000002,0.0,0.0003425388
35097,19.12024,17.5276,16.69173,16.25795,15.942070000000001,1.0,0.06906272
35106,18.95424,17.40395,16.6438,16.267529999999997,15.985289999999999,1.0,0.02953439
35127,18.877129999999998,17.47299,16.71494,16.30774,16.00904,1.0,0.07655074
35128,18.98855,17.707520000000002,17.00305,16.57165,16.26299,1.0,0.07137666
35147,18.30058,17.28275,16.91167,16.69804,16.51278,1.0,0.02822269
35161,18.455189999999998,17.33805,16.982039999999998,16.73616,16.63053,1.0,0.03912923
35167,18.51,17.552989999999998,17.17635,17.01025,16.971770000000003,0.0,0.0001026124
35168,18.30036,17.287029999999998,16.87736,16.70584,16.65607,0.0,0.00025203869999999997
35169,18.4778,17.27195,16.76745,16.55923,16.46782,0.0,0.0004695646
35170,19.209889999999998,17.73319,16.98797,16.5493,16.293129999999998,1.0,0.07109787
35178,19.02712,17.73726,17.14868,16.77032,16.48003,1.0,0.04690817
35206,18.16094,17.17238,16.99265,16.76387,16.73016,1.0,0.06156822
35207,18.5299,17.26634,16.62259,16.22145,15.960820000000002,1.0,0.07100486
35208,18.4782,17.3359,16.88629,16.595760000000002,16.44331,1.0,0.05230757
35224,18.97912,17.354589999999998,16.68465,16.366229999999998,16.12839,1.0,0.04085166
35229,18.46154,17.184839999999998,16.81296,16.67737,16.64698,0.0,-1.337844e-05
35233,19.03613,17.75589,17.16297,16.84113,16.6154,1.0,0.07307285
35238,19.15665,17.5019,16.75631,16.37976,16.097479999999997,1.0,0.02877273
35239,19.013370000000002,17.344279999999998,16.5749,16.22194,15.95589,1.0,0.04251780000000001
35240,19.159470000000002,17.7074,17.085379999999997,16.75814,16.51887,1.0,0.06168732
35256,18.43459,17.14669,16.53363,16.14346,15.90639,1.0,0.06827908
35263,18.20065,16.91651,16.42407,16.225379999999998,16.17834,0.0,4.1986590000000005e-06
35285,18.2802,17.27541,16.84357,16.65705,16.5155,1.0,0.016988
35292,18.41585,17.29916,16.94833,16.82333,16.81234,0.0,0.0001082518
35298,18.18221,17.03518,16.58713,16.39576,16.30793,0.0,0.0001241124
35299,18.78546,17.650129999999997,17.21001,17.02504,16.85898,1.0,0.02331316
35317,18.29029,16.9021,16.223589999999998,15.84286,15.5362,1.0,0.04903178
35326,18.55535,17.085,16.459,16.212329999999998,16.09563,0.0,-3.210485e-05
35331,18.857,17.687829999999998,17.246029999999998,16.96261,16.837989999999998,1.0,0.0542274
35360,18.43072,17.25743,16.78894,16.55944,16.38521,1.0,0.02640579
35381,19.110210000000002,17.76855,17.053539999999998,16.66873,16.408520000000003,1.0,0.07283992
35388,19.22725,17.50517,16.665979999999998,16.2638,15.939420000000002,1.0,0.04585721
35392,18.92272,17.447129999999998,16.737779999999997,16.3504,16.06485,1.0,0.06163518
35410,18.70102,17.53678,17.14919,16.93425,16.78282,1.0,0.03701136
35413,19.03342,17.3839,16.64201,16.2789,16.09303,0.0,0.00036351019999999995
35415,19.03495,17.802629999999997,17.34038,17.002860000000002,16.79775,1.0,0.05545013
